rating,date,content
5,2017년 7월 29일,"말로 표현하지 않아도 너무나 좋은 경복궁입니다. 한복을 입고가면 입장료가 무료입니다. 단, 한복을 입은 모습을 보여줘야 무료가 됩니다. 최근에는 경복궁근처에서 한복을 빌려입을 수 있으니, 친구 가족 연인들이 방문하기에도 좋습니다."
5,2017년 7월 31일,서울에 살면서도 이런 고궁이 서울 한가운데 있다는것에 세삼 놀랍니다. 봄 여름 가을 겨울 야간개장까지 각기 다를 매력을 느낄수 있습니다.
5,2017년 7월 28일,"팰리스 하는 곳이 서울에 있는 거대한 수 있어야 합니다. 있기 때문에 광대 한 기분이 드는 것이 조금 "" 빈 "". 그러나. 나는 오래된 도시 및 새로운 모두 도보 가능한 거리에 있는, 많은 관광 명소에 가기 한 주변 지역."
5,2017년 7월 27일,"이 사원들은 궁전 근거 vaierty, 어떤 게 더 작은 버전의 베이징의 자금성. 팁: 9시에 열 이 많을 때: 사람들이 차가운 날씨가 없습니다."
5,2017년 7월 27일,"정말 아름다운 곳에서 였다. 입장료는 3000 kwn, 원한다면 영어 투어 를 무료로 이용 할 수 있습니다 (오전 11.. 오후 3 . 30) 한국 국립 드레스를 대여해, 해 오신 이 드레스를 대여 합니다. 저를 생각 나게 일부 지점에서 베이징의 자금성 이지만 더 에 있는 한, 아름다운 연못, 사람들은 더 많은 공간을 줄일 수 있습니다. 박물관 같은 경우 잊지 말고 지나가 국립 민속 박물관, 궁전이 바로 옆."
5,2017년 7월 26일,멋진 역사적인 장소. 절대적으로 아름다운. 강력 추천합니다. 2 개 이상에서 사용할 수 - 3 시간이 팰리스. 편안한 신발을 착용.
5,2017년 7월 25일,"서울에서 2 년간 살아 있는 편이고 우리는 손님도 항상 팰리스! 의 위치, 박물관, 건물, 및 사용 편이성을 최고로. 입구에서 걸어갈 수 있는 게 대통령의 집 뒤에 있는 볼 수 있습니다. 그리고 멋진 전시, 보는 멋진 계절에, 일 년에 두 번 들을 열고 저녁에 가벼운 특별한 전시. 가이드 북 을 사 가 500 번 이상 읽을 수 있으므로 이 우수한 정보에 빠르게! 다음은 제가 가장 좋아하는 파고다 호텔의 뒤쪽에 위치해 정말 멋지고 변화하는 시즌!"
5,2017년 7월 25일,멋진 역사 의 중심에 있는 서울을 방문 할 기회! 매우 인기 있는. 준비를 하고 몇 시간 동안 있을 정말 놀라운 아키텍처 회사 및 무료 사용. 또한 현재 열기 및 닫기 하러 나가기 전에.
3,2017년 7월 24일,그냥 어떤 이는 말한다. 흥미로운 아키텍처와 큰 궁전. 위병 교대식 을 하는 시간입니다
5,2017년 7월 24일,이 궁전의 밤에 방문할 가치가 있는 열 수 있습니다. 조명과 분위기는 아주 아름다운. 여권을 가지고 입장료 할인 또는 id를 가져올 수 있습니다.
5,2017년 7월 24일,"가족들과 다함께 관광함. 전쟁기념관과 더불어 경복궁은 꼭 한번쯤 가봐야 할곳. 아이들교육에도 좋음. 경복궁 안에있는 민속박물관도 볼거리 많음. 다만 6월에 꽤나 더웠는데 쉴공간이 부족함. 의자,그늘 등이 턱없이 부족."
5,2017년 7월 24일,"하루 만에 서울을 방문하는 시간, 한국 문화 도시 나타냅니다. 경복궁 팰리스 를 고르지 았다. 저는 운 좋게도 지난 수요일 무료 입장에 있는 달. 좋은 놀라움이었다! 왕궁이 magnigicent! 물론, 것이 더 자세히 기록하고, 하지만 하지 않는다면, 좋은 곳에 걸어서 갈 수 있을 것, 모든 문제 도 잊지 못할 아름다움을 즐길 수 있으며 pavillions. 젊은 사람들 은 많은 국립 드레스, 해는 수세기 전에 매직 더 및 입니다."
4,2017년 7월 23일,저희는 운이 좋게도 만나지 ici 청소년 문화의 북부 지역 자원 봉사. 그들이 우리에게 제공해 왕궁 의 유익한 투어. 모든 정보와 친절함은 공짜!
5,2017년 7월 23일,"나는 경복궁 에서 좋은 시간. 한국의 역사는 너무나 매력적인! 했는데도 아키텍처 및 미적 영향을 볼 수 있습니다, 하지만 경복궁 를 대표하는 아름다운 모두 가 이처럼 강력한! 결혼식 의 경비 변경은 확실히 추천합니다!"
4,2017년 7월 22일,"많은 주변에 보시면 이 팰리스. 불행하게도, 파빌리온은 물 위에 수 있는 가이드 투어 예약을 해야 방문 합니다. 에 대한 변경다른 종료 호수 사원 가 연못 청소. 매우 흥미로운 것은 볼 수 있습니다. 이 위병 교대식 은 아이들이 즐거워 할, 하지만 약간의 날조."
4,2017년 7월 22일,날도 더운데 마실거리 찾기도 힘들고 벤치도 잘 안보여서 힘들었네여ㅠ 볼 가치는 있지만 역시 궁궐은 실내 투어가 아니다 보니 무더위에는 각오 단단히 해야할 듯 합니다
5,2017년 7월 21일,"개인적으로 마음에 드는 것이 다 입니다. 저희가 간 날은 비가 쏟아져 함께, 그리고 여전히 실망시키지 않았다. 아름다운 정원과 아키텍처, 산의 배경."
5,2017년 7월 21일,"경복궁에 들어가기 전에 빌려 입어 를 빌리기로 결정할 경우, 축하! 귀하의 입장료가 무료로 팰리스! 궁전은 잘 보존된. 또한 좋은 곳 에서는 전통 의상 의 변화 관찰 경험. 국립 박물관과 가까울 수 북촌 한옥 마을."
5,2017년 7월 21일,"한국인 또는 외국 인 입니다. 나는 이 곳은 서울을 방문 할 걸 추천합니다. 한국 전통 건축 의 아름다움을 볼 수 있다. 또한, 한국의 전통적인 한 쌍이 수 있어요 (어 입어) 근처에 있다. 그래서, 걸어갈 수 있는 이곳에 있어 입어 볼 수 있는 기억에 남는 경험."
4,2017년 7월 20일,"대한민국 고궁 중에 추천 할 만한 고궁이다. 몇백년 전, 왕들이 정치를 했던 곳을 직접 볼 수 있다는 것은 매우 흥미로운 일이다. 또한 연못에 <경회루>라고 하는 정자도 있고 ~ 가서 보면 색다른 경험이 될것이다."
4,2017년 7월 20일,"경복궁은 서울에서 가장 주요한 팰리스 로얄 팰리스 투어는 때문이다. 이 곳은 매우 오래된 배경 앞에 다시 서울 팰리스 도시화. 문화 체험을 추가, 변경할 수 있는 경비가 있다 오전 10 오후 2시에 결혼식. 또한 가드 의상 볼 수 있다."
5,2017년 7월 20일,멋진 곳! 검색하여 볼 수 있는 경비가 변경. 호텔에 도착하면 오후에 도착하면 아침 이 문제가 발생합니다. 궁전 입구에 위치. 한국 의 일부로 기록을 참조해야 합니다. 서울에 있는 대중 교통 이 도시를 방문한 모든 곳에 저렴한 가격에 할 수 있습니다! 변경다른 이든지 간에 이 근처에 있어서.
5,2017년 7월 20일,"저는 거의 3 년 동안 서울에서 살고 있는, 및 에 방문. 10 번 이상 생각 해라. 하지만 이는 처음 입어 입어 () 로 가는, 그런 다음 estrapade 수수료 무료, 그곳은 어떤 특별한 경험!"
4,2017년 7월 20일,"우리는 배 투어는 이 궁전 중 하나로 중지합니다. 놀라운 건물은 다른 모든 산들이 었지요. 많은 젊은 사람들이 오고, 옷을 입고 있을 일에 전통적인 옷을 입히 다. 건물과 마당이 뷰 신뢰성을 추가합니다."
4,2017년 7월 19일,볼게 많아요. 자신의 속도에 산책 할 수 있습니다. 위병 교대식 은 흥미로운 가격인.
5,2017년 7월 19일,"이 궁전의 짧은 여행에 방문한 적이 있다. 오전 10시에 도착해 이쪽 을 변경할 수 있습니다. 짧은 결혼식 후, 우리는 15분 정도 해서 유니폼 의 왼쪽에 무료로 로얄 가드 게이트. 사진을 몇 유니폼 광화문 에 있습니다. 아름답고 거대한 궁전 이다. 연결할 수 있는 다양한 섹션에서 해당 드라마 궁 등장. 특히 한국의 많은 방문객들이 볼 수 있어 입어 걷는 더운 여름 불구하고 팰리스. 꼭 한번 - 장소를 참조하십시오."
3,2017년 7월 19일,"내가 겸손 이 라고 생각 하면 한 개의 팰리스 서울, 이 아닐 볼 수 있습니다. 실망 하는 사람도 있어서 하루 의 두 번째 팰리스, 저는 이런 것 같은 느낌이지만 제가 이전에 방문한 날이 정확히 같은 곳이었는데 다른 새 궁전 입장료 (사실 매우 저렴함)."
5,2017년 7월 18일,"가 지난 일요일. 한 3시간 정도만 볼 수 있는 것은 전체 의 한 부분이 있습니다. 다시 방문 할 수 있는. 사진 작가는 완벽한 장소, 많은 사람들이 오래된 의상이 다 무료 입장에서 입력 영역 에서 다른 관광객들과 촬영. 전체적인 그림 같은 풍경은 매우 많은 사람들이 사진 작가의 의상이 완벽합니다."
3,2017년 7월 18일,"좋았습니다, 하지만 현금을 가지고 싶다면 se 구멍 영역을 보여 줍니다. 좋은 레스토랑의 음식과 좋은 서비스"
4,2017년 7월 18일,"왕궁은 - 입장료 3000원 비싼 가격이 아닙니다 - 10위 2400원 그룹 사람들. 오디오 가이드 가 1000원 입니다. 4 권은 경우 10 팰리스, 000원 에서 3 개월 동안 사용할 수 있습니다. 입구에 있는 이에 고궁 박물관 은 무료로 합니다. 을 보낼 수 있는 거의 모든 일에 - 시작 시 박물관 - 점심을 먹은, 다음 팰리스 세요. 전통적인 드레싱 에 팰리스 를 빌릴 수 있어 입어. 그냥 사진을 수밖에 없는 경우 걸었지만 2 곳 을 탐험하고 싶다면 이 전체 - 3 시간 동안 많은 사람들이 걸어갈 수 있는. 무료로 매일 11시와 1 팰리스 떠오르는 여행. 체크인 시 예약을 다시 변경합니다."
5,2017년 7월 17일,꼭 가봐야 할 팰리스 대한 자세한 내용을 보려면 해당 한국 역사 분쟁의 역사와 일본.
5,2017년 7월 17일,"모든 것이 궁전을 사랑 합니다. 나는 모든 것을 이 궁전 이라고 생각한다 팰리스 호텔은 코너. 제가 갔을 11월 2016, 아주 멋진 가을 였습니다. 를 빌려 입어 (12 시간 에 $45를) 를 입은 그 곳에 가서 다. 가장 소중한 경험을 한 이후에 또 오면 꼭 다시!"
5,2017년 7월 15일,"체크 아웃 을 하시고 있습니다. 약 2시간 동안 허용 위병 교대식 을 잊지 말 사용하도록. 나중에, 이것이 보는 전통적인 가정의 북촌 한옥 마을. 점심을 잡아 길 언덕 아래에 접목 및 많은 카페들이 있습니다."
4,2017년 7월 15일,궁전의 역사적인 도시 하는 몇 가지 주요 관광지가 있어서. 저희는 6월에 날씨는 이후에 열린 공간 의 90 f. 팰리스 가 우산을 감소 또는 선크림을 강력하게 추천하는 타오르는 태양. 메인 홀 은 웅장하고 아름다운 한국 전통 의상 입고 많은 여행객들이 볼 것이다. 기대할 수 있는 길 이. 나는 모든 전시장이 대부분 방문하지 않았다 그 중 상당히 유사한. 그래서 나는 90 분 동안 만 개의 궁전. 또한 어린이 박물관에. 궁전의 역사적인 건축물은 한국 예술적 가치. 꼭 봐야 할 대상이 서울에서!
4,2017년 7월 14일,친구랑 사진찍으러 갔었는데 이쁘게 잘 찍구 왔어요 눈 살짝 덮인 궁은 참 예쁜것 같아요 한복입고 찍기 조금 추웠지만 좋은 추억 남겼네요
5,2017년 7월 14일,"반드시 - 서울 방문이 있었고. 한국의 역사적인 랜드 마크. 하는 것을 볼 수 있다 변화 guard 의식, 멋진 경험이었습니다. 이곳은 거대한, 잊지 말고 가져 가면 몇 달 동안 우산 비오는 여름."
3,2017년 7월 13일,"건지, 그게 전부 입니다. 관계가 없었다. 사진을 찍기에 좋은, 하지만 쉽게 받을 수 있습니다."
4,2017년 7월 12일,느리게 산책하기 좋다 구석구석 보는 재미가 있다 도심 속 여유 있는공간 낮에 가는 것도 야간개장에 가는것이 느낌이 다름
4,2017년 7월 12일,"왕궁은 관광객들과 주민들은 자주 있습니다. 어떤 주어진 일, 전통 옷을 입고 볼에 젊은 사람들, 빌려 입어, 궁전에서 사진 촬영. 10시에 시작하는 기본 경비가 의식이 있지만 변경할 수 있는 전 - 결혼식도 많은 사람들을 알고 있을 것 (945 정보입니다) 그 밖의 곳 시작하는 팰리스 옆을 따라 입구에서 티켓 windows. 내 생각엔 사람들이 덜 된 영업 기회를 가지고 있는 사진과. 약 20 - 25분 정도 걸어서 북촌 한옥 마을 의 궁전. 결혼식 후 종료할 수 있는 티켓 옆에 windows, 왼쪽으로, 당신은 주차장에 버스 패스를 사용할 수 있습니다. 할 수 있는 스낵 바 및 화장실 경우 사용할 수 있습니다. 계속 걸어 나오는 궁전의 벽, 아트 스쿨 에 대한 직후 라 7분 거리에 있다. 계속 걸어 볼 수 있는 왼쪽 및 박물관. 곧바로 트래픽 표시등이 표시됩니다 (갈 수 있는 고궁 이 세 번째 횡단 보도 이후 참조). 길을 건너서 오른쪽으로 계속 걸어, 약간 오르막 이지만 패션 이고 많은 상점들과 레스토랑들. 약 5분 이내, 관광 정보 센터 가 있는 왼쪽에 있다. 다음 이를 활용할 수 있기때문에 이 북촌 에 관한 도움도 구글지도 마."
5,2017년 7월 11일,"우리가 겨울, 매우 추워서. 날씨가 좀 더 오래 머무르고 싶은 야외에 있는 시간. 그렇지 않으면, 사진 촬영 및 산책하기 좋은 곳이고. 다른 계절에 가서. 저는 즐거웠습니다."
4,2017년 7월 11일,이 곳은 큰. 몇 시간을 쓸 예상을 할 때 더 로얄 비치 등 각 코너 키친. 많은 여행객들을 보면 좋은 전통적인 여성이고 있어 입어. 그림 같은 많은 기록. 방문할 가치가 있다.
4,2017년 7월 11일,"한국인이든 아니든, 방문하는 것이 좋습니다. 항상 멀리서 스치며 보았을 때는 잘 몰랐으나 가까이서 보니 더 아름다워요. 야간개장 할 때 가는것도 좋은 방법이지만 사람이 많으니 주의하시길!"
5,2017년 7월 11일,"제목은, 제가 제일 좋아하는 서울 입니다. 이 아름다운 사계절 throghout,, 좋은 산책. 일 년에 두 번 열 수 있습니다. 봄 과 가을에 각각 두 개의 주. 입구 티켓 매진 한 분은 밤 입구, u 티켓을 사용할 수 있지만 외국인의 경우에는 사이트. 를 더 많이 손상될 수 있습니다. 특별한 조명 팰리스 하는 특별 하다. 꼭!"
4,2017년 7월 11일,대한민국의 대표적인 관광지로 광화문에 있어 방문하기에도 좋은 곳이다. 특히나 한복을 입고 방문하면 무료 입장 가능하여 더 멋진 곳이 되었다.
5,2017년 7월 11일,일요일에 방문한 곳은 로얄 팰리스. 많은 사람들이 이 아름다운 날씨가 맑고 푸른 하늘 과 함께 정보 등의 내용이 수록되어 있습니다. 많은 젊은 한국인들의 전통적인 드레스 하는 환상적인 볼 때. 나는 내 자신을 돌아보는 사람에 따라
5,2017년 7월 11일,"아주 완벽한 곳입니다. 아름다운 건축물을 보았다, 정원, 그리고 조각 들. 그럼 제가 추천하는 워킹 투어를 할 때, 하는 무료. 우리는 시간이 없는 것이지만 가면 다 하나 더 배운 것 같아요."
4,2017년 7월 11일,"사이트는 아주 큰 궁전, 해서 약 반 - 이 일 하기. 아주 흥미로운 궁전 건물 주변의 건축물, 정원 궁전 자체 에 그늘을 제공 해 더운 날 동안. 궁전 입구에 있던 박물관 방문 이 무료로 제공되어야 하는 방문."
5,2017년 7월 11일,그러면 시간들. 을 수 있는 좋은 투어 가이드. 우리는 좋은 그룹이 함께 바꿔 가드
5,2017년 7월 9일,우리는 궁전은. 아주 큽니다 데 시간이 통과 한다. 많은 사진을 찍은 훌륭한 위치. 서울에 위치한 이 기나발루에!
5,2017년 7월 8일,조용하고 고풍스러운 한국의 멋을 느낄 수 있습니다. 선선한 날씨에 다녀오면 최고. 야간 개장도 추천해요~
4,2017년 7월 8일,"내 동생은 궁 에 가서 했습니다. 베이징의 자금성 의 모습과 비슷하지만 다른 시작 였다. 날씨가 덥지 않은 가벼운 비 도 내리고. 근처에 팰리스가 있는 부분이 있을 수 없는 사용하지 않는 방문 할 수 있는 보트 여행을 예약했는데 하루 전, 불행하게도 나는 내가 할 수 없습니다. 많은 시간을 즐길 수 있는, 강력하게 추천합니다"
5,2017년 7월 8일,경복궁은 한국에 자부심을 가지고. 나는 이 역사적으로 몇 년간 여러 차례. 관광을 하고 있을 적극 추천 합니다.
4,2017년 7월 3일,이와 같은 낮은 중국 궁전 들을 많이 dohera 이 충분히 크지만 괜찮은 장소를 꼭 봐야 하는 비싼 음식이 궁전 앞에 특별한 건 없죠 단지 그 지역에서 지내는데 기나발루에
5,2017년 7월 3일,"더운 날 6월에 이곳에 갔다. 굉장히 멋진 볼 수 있습니다. 나는 지도로 역사 광이거나 자동차 문화가 아니, 저는 이 궁전의 역사 지원하지만 감사합니다. 이라고 생각합니다 - 서울에 있는 경우 를 참조하십시오!"
4,2017년 7월 3일,"경복궁은 서울을 관광하러 온 사람이라면 내국인이라도 한번쯤 가보는 것이 좋다. 훌륭한 고궁뿐만 아니라 잘 갖춰진 산책길, 경회루 등 가족, 연인이 보고 즐기는 요소들이 많다."
5,2017년 7월 3일,저는 이곳을 사랑 합니다. 사랑의 경우 많은 좋은 것은 역사적인 장소이기에 대해 배운 한국 문화와 역사. 이 황제 와 로열 패밀리. 또한 박물관이 있다. 아이와 함께 하기 좋은 곳을 보고 배울 수 있습니다. 아기를 즐길 수도 있는 특수 지역과 아이들을 위한 휴식 시간을 어머니 교육 놀이터 및 게임
4,2017년 7월 2일,한국에 있을 때는 시도해야 합니다. 많은 사람들이 착용하고 사진을 찍어 입어. 아름다운 그림 을 가지고 싶은 인물이 멋진 곳
5,2017년 7월 2일,좋은 시간을 보내는 것이 경복궁. 흥미로운 기록 였다. 우리는 박물관을 철저하게 즐겼다.
4,2017년 7월 2일,"베이징의 자금성 의 작은 버전. 사실 그렇게 오래 된 것처럼 황폐해진 일본 을 한 두 번 이상 이 도시는 과거의 영광 이고 복구할 수 있습니다. 그래서 많은 역사 가 있었지만 많은 무리의 신호 역할 및 목적 건물들, 어떻게 삶에 살과 마당이 있었거든요. 몇 장의 사진을 보고 그 안의 전성기 에 침몰 된 이 현대적인 서울 grandure."
5,2017년 7월 2일,나는 이 궁전 수도 있습니다. 이 아름답고 아주 잘 보존. 필요 충분한 시간을 즐길 수 있는 아름다운 고궁 산책.
5,2017년 7월 2일,"다음에 빌려 입어 (전통 의상) 주변 팰리스. 이 중 드라마 처럼 느껴졌어요. 놀라 울 정도로 큰 재미 이었고, 편안한 신발을 신고 있었기 때문에 수 있습니다."
5,2017년 7월 1일,서울에 있는 유명한 역사적 여행자들에게 볼 수 있습니다. 시내 중심에 위치해 왕궁. 버스나 지하철 에서 쉽게 찾을 수 있는
4,2017년 7월 1일,"이 좋은 입니다. 걸어서 몇 시간 동안 해요), 하지만, 수 많은 건물과 같은 것을 시작하는 지루해"
4,2017년 7월 1일,"사랑스러운 오후 의 산책, 아름다운 정원, 사람이 많지 않다. 확실히 방문할 가치가 있습니다!"
5,2017년 6월 30일,"이 궁전은 목록의 첫 번째 합니다 - 서울에 있는 관광지 를 참조하십시오. 이 경우 전체 를 빌릴 수 있어 입어 오는 한국 문화를 강력하게 조언 (한국식 옷을 입는다 및 산책 궁전 이다. 그나저나, 궁전 입구를 입은 경우 무료로 빌려 입어, 상대적으로 저렴한 가격에 이용할 수 가 - 에 있어 20, 2 시간에 000."
5,2017년 6월 29일,너무나 아름답고 경복궁. 잘 손질 한 깨끗하고. 이 사진을 위한 최고의. 여기에 서울에 가면 꼭 가봐야 할 수
5,2017년 6월 29일,"아름다운 매우 유쾌하고 재미있는, 아주 쉽게 잘 되어 있습니다. 강력 추천!"
4,2017년 6월 29일,"웅대하고 아름다운 궁전 이 방문을 추천 합니다. 많은 어린 여자들은 한복을 입고 사진 (구) 에 궁전 근거 (대여할 수 있는 빌려 입어 안에 궁전 근거, 또는 이용할 수 있는 왕궁 의 저장 중 서쪽 입구). 변경하지 않는 것이 안전 요원이 지, 하지만 사진을 찍고 궁 에 여전히 즐겼다. Four seasons 호텔에 묵었는데, 좋은 점 10 - 분 거리에 있다. 광대 한 오픈 된 공간도 아이들 였다. 우리는 경복궁에 저녁 식사를 하기로 한 시간에, 더 많은 시간을 할애할 수 있지만 이 작업을 간편하게 수행할 수 있습니다."
3,2017년 6월 28일,"이 곳은 없지만 기억에 남는 인상적인 한 /. 새로 지어 지는 왕궁 대신 역사적. 다양한, 샌디 광활한 지역. 매우 지루한 및 정원 ameteurish. 기억에 남는 재미있거나 찾을 수 없습니다. 더 인상적인 유적지 시설들이 많이 본 아시아. 일본 에는 훨씬 더 인상적인 역사적. 서울에 있는 시간은 많지 않는다면, 이 생략할 수 있습니다."
3,2017년 6월 28일,"모두 사용할 수 없습니다. 만약 피곤하고 반복적으로 같은 구조, 방문하는 것이 바로 이 궁전. 다른 쇼핑 센터가 바로 궁전 건너뛸 수 있습니다다른 작업을 수행할 수 있습니다."
5,2017년 6월 28일,100 년 전 한 생활 몇 가지지 살펴보겠습니다. 위병 교대식 을 볼 수 있는 놀라운.
4,2017년 6월 28일,"보지 안 합니다 서울 경복궁 아이코닉. 500년 된 이 궁전의 투어는. Name (경북 - 복) 말 그대로 사용할 수 있는 방법을 광택도와 fortune, 이는 완만한 팰리스 를 기만 하다. 내장형 복합 그랜드 팰리스 베이징 자금성 으로 가는, 2 시간은 걸릴 것이 커버 내에서 모든 부지 팰리스. 많은 관광객들이 한국 전통 의상 입고 걸어갈 수 있는 부지에 가까운 상점 에서 빌려서 (어 입어, 과거 투어는 일 에서 만드는 분위기. 나는 적을 더 많이 할 수 있는 방문객들에게 문을 열 과 로얄 킹 라이브 해당 제품에 어떻게 그때 를 예약을 한다. 마지막으로, 잊지 말고 즐길 수 있는 인접한 무료 박물관 2 - 국립 민속 박물관 및 국립 고궁 박물관 - 완료 시간 여행 다시 투어는."
5,2017년 6월 28일,"제가 느끼기에 한국의 역사와 문화에 대한 곳. 로열 파빌리온 입구 게이트 에서 위병 교대식 과 정자 안에 팰리스, 왼쪽 이 저를 정말 좋아했습니다, 말 못하는 및 놀랐다. 지금까지 내 마음에 드는 장소 입니다."
4,2017년 6월 27일,한 해 잘 설명하고 다양한 팰리스 지역의 다양한 구조를 설명한 다음 지도 - - - 좋아하는 장소
4,2017년 6월 26일,"이 곳은 역사적 기념비 가 잘 절약됩니다. 원하는 경우 전통 의상 사진을 - 궁 에 있어 입어, 할 수 많은 외부 상점, 궁전에 (가격에 요청 하는 경우). 그리고, 이 경우 를 빌려 입어, 돈을 내고 표를 하지 않은 경우. 궁전의 큰 전통, 기능 아키텍처 및 환경 설계. 희망 이 확인할 곳입니다!"
5,2017년 6월 25일,무료로 사용할 경우 다음 팰리스 를 입어 입어. 체크인 할. 평화로운 환경에 큰 곳입니다.
5,2017년 6월 25일,"서울에 있는 경우, 이는 장소 중 하나가 줄일 수 있습니다. 역사적인 궁전과 많은 사람들을 볼 수 있는 전통 한식 손질사용자 정의."
5,2017년 6월 24일,항상 가도가도가도 정말 좋은 곳이에요 꼭꼭 많은이들이 방문했으면 좋겠고 아름답게 유지되었으면 좋겠어오
4,2017년 6월 23일,"우리는 총 2 시간 정도 걸어 다니는 것입니다. 택시 기사들이 있기에 우리를 내려 문화 박물관 의 입구를 시작했는데. 전체 팰리스 여기서 아주 큰, 매우 오래 걸어서 통과하지 않습니다. 우리는 온 측면에서, 우리는 참여하지 않은 자유 여행을 할 수 도. 하면 어떤 것이 설명 했는데 안타깝게도 많은 잠깐 였습니다. 나는 뭔가 하고 싶어 하는 것 보고하고 선택할 수 있으므로 각 지역에 위치하고 있어서 말했습니다. 볼 수 있는 공사가 진행 중에 있어서 지금까지 화이트 펜스 통과 불가능 이 많아서, 어떤 불행하게도 차단된 모든 구조를 방문 할 수 있는. 조금 실망스러웠지만 이해할 수가 있었다. 경우는 시간 였습니다. 저는 경비를 타 의 성능을 추천 한다. 그들은 더 이상 필요하지 않습니다 정말 이 요원 하고 이틀 이 더 실제 같은 물건을 더 표시 버킹엄, 하지만 아직 15 분을 구경하는 재미. 사진을 가지고 가서 들 수 있습니다. 주어진 많은 유사한 구조의 건물 스타일. 나는 이 자금성과 중지할 수 없습니다. 경복궁은 다양한 게 없는 것 같고 에서 멋진 인상적 입니다. 아직 할 가치가 있습니다."
5,2017년 6월 23일,많은 궁궐 이 하기로 했는데 서울에 있고. 정말 이 올바른 선택이 매우 아름답기 때문에 유명 놀랐다. 입장료는 성인 3000원.
4,2017년 6월 23일,"방문한 장소 중 하나는 서울 역사 에 대한 자세한 내용을 보려면, 수도 박물관 을 방문해 바로 옆에 있다."
4,2017년 6월 23일,"서울 팰리스 gyeongbukgong 가장큰 매력은 방문해야 합니다. 즉 가장 인기 많은 관광객. 10 시 전에 위해 를 꼭 볼 수 있어 변경의 경비. 좋은 사진을 찍고. 하지만 보고 싶은 역사, 팰리스 그라운드 안 가세요."
5,2017년 6월 22일,"자세히 기록 (심지어는 최근 몇 년 동안 600 만 관련) 그리고 왕의 삶, 이 궁전을 방문하는 것이 좋습니다."
3,2017년 6월 21일,"멋진 건물, 멋진 성능. 이곳은 거대한, 많은 관광객들. 북촌 한옥마을 근처에 있는, 도보 거리에 있다."
4,2017년 6월 21일,"경복궁 역 5번 출구에서 내리면 바로 경복궁 의 국립 공원. 아주 거대한 장소. 무료로 빌려 입어 를 입력하면, 한국 전통 의상. 빌릴 수 15, 000/4 시간 동안 샵에 궁 에 있는 한 사람. 픽트 분들이 한 지역. 수는 있지만 팰리스 입력합니다. 경비는 밖에서 만나 팰리스. 교대식 이 한 11 시 입니다. 길을 건너서 걸어갈 수 있는 광화문 수 있습니다. 공원과 박물관들이 있는 한글 킹 저손 검색할 수 있습니다. 흥미로운 박물관. 가 있어야 합니다. 무료 입장."
5,2017년 6월 20일,제가 가장 좋아하는 역사적인 곳 이 서울 였다. 이 자신을 추천 합니다. 여성들의 옷을 빌려 입어 있고 내부 사진. 지하철 역에 가깝고 근처에 택시 잡기 수 있습니다.
4,2017년 6월 19일,"저는 하고 싶지 않기에 가장 오래된 그리운 서울의 궁 경복궁. 입장료는 3, 000원 이지만 전통적인 드레스 를 입은 나를 즐겨 입어 빌릴 수 있을 30, 000원 할인 + 무료 입장 할 수 있는데. 한가지 더, 꼭 볼 수 있는 royal 가드 변경할 수는 없어 진다. 이 곳은 전통적인 한국 에 방문할 기회가 드문 장면."
5,2017년 6월 19일,경복궁 야간개장은 완전 강추 데이트 코스!! 특히 해가 저물어가는 시간대의 고즈넉한 풍경의 느낌이 아주 좋아요.
5,2017년 6월 18일,낮에도 가본 적이 몇차례 있었고 야간개장 때 도 가보았는데 특히 야간개장 시에는 그 멋이 몇배로 멋진것같아요^^ 그때 꼭 가보시길 추천합니다^^
5,2017년 6월 19일,굿. 고즈넉함 서울 시내에 이런 곳이 있었다니... 500년전의 숨결이 느껴졌다면 좀 과장인가요? 현대와 전통이 만나는 곳!
5,2017년 6월 18일,"이 거대한 궁전에서 불어 있는 복구될 수 있습니다. 지하철 역 출구에서 광화문, 세종대왕 동상 을 느낀 것이 골든 게이트 앞에 궁전 광장. 돌아서면 군인 동상 의 모든 곳에는 볼 수 있습니다. 입장료 가격 krw 3000. 치수를 변경할 수 있는 특정 시간에 대한 경비 해. 하고 화려하기 및 아키텍처."
5,2017년 6월 17일,저는 친구와 함께 이 아름답고 놀라운 일을 한 후. 한 박스를 입는 의상을 즐길 수 있는 곳은 한국의 전통 다래끼 약 15000 원을 밖에서 찾을 수 있는 임대 비용 팰리스 - 20000원 이 너무 좋은 경험이 되지 않을 경우 돈을 내야 하는 입장료는 의상. 할 수 있는 경비가 매우 흥미로운 교환을 할 수 있다. 거의 반나절을 보내면 정말 멋진 시간
5,2017년 6월 14일,"이 대형 복합 건물 복원에는 두 개의 스탠드 팰리스 - 혼자 박물관, 각 명소에 가치 있는 것이 자신의 권리. 조합을 사용할 수 있는 반나절 이상의 훌륭한 조화와 역사, 예술, 아키텍처. 한 광경도 본 짧은 시간 입니다. 수 있는 것이 정기적으로 복구하고, 이 때문에 일부 지역 건설 펜싱 및 액세스할 수 없습니다. 위병 교대식 이 "" 표시 "" 작업이 필요하지 않으므로 메인 뜰 과 입학 - - 편리한 경우 "" 를 "" 때문에 날씨가 어떻게 그 일정 또는 개별적으로. 이 "" c "" 결합할 수 있는 두 개의 궁전에, 할 수 있지만 걸어서 갈 수 있고 많은 수의 범람을 "" 복구할 팰리스 ""."
